ORDERNUMBER;SALES;STATUS;MONTH_ID;YEAR_ID;PRODUCTLINE;CUSTOMERNAME;CITY;COUNTRY;CONTACTLASTNAME;CONTACTFIRSTNAME;DEALSIZE
10194;5760.93;Shipped;11;2003;Trucks and Buses;Saveley & Henriot, Co.;Lyon;France;Saveley;Mary;Medium
10207;6819.04;Shipped;12;2003;Trucks and Buses;Diecast Collectables;Boston;USA;Franco;Valarie;Medium
10217;3148.88;Shipped;2;2004;Trucks and Buses;Handji Gifts& Co;Singapore;Singapore;Victorino;Wendy;Medium
10229;5704.32;Shipped;3;2004;Trucks and Buses;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10246;3520.6;Shipped;5;2004;Trucks and Buses;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10259;5285.62;Shipped;6;2004;Trucks and Buses;Handji Gifts& Co;Singapore;Singapore;Victorino;Wendy;Medium
10271;5605.05;Shipped;7;2004;Trucks and Buses;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10281;2779.5;Shipped;8;2004;Trucks and Buses;Diecast Classics Inc.;Allentown;USA;Yu;Kyung;Small
10291;5398.08;Shipped;9;2004;Trucks and Buses;Scandinavian Gift Ideas;Boras;Sweden;Larsson;Maria;Medium
10305;3189.6;Shipped;10;2004;Trucks and Buses;Marta's Replicas Co.;Cambridge;USA;Hernandez;Marta;Medium
10313;5581.8;Shipped;10;2004;Trucks and Buses;Canadian Gift Exchange Network;Vancouver;Canada;Tannamuri;Yoshi;Medium
10324;3820.44;Shipped;11;2004;Trucks and Buses;Vitachrome Inc.;NYC;USA;Frick;Michael;Medium
10334;5528.04;On Hold;11;2004;Trucks and Buses;Volvo Model Replicas, Co;Lule;Sweden;Berglund;Christina;Medium
10348;5981.42;Shipped;11;2004;Trucks and Buses;Corrida Auto Replicas, Ltd;Madrid;Spain;Sommer;Mart¡n;Medium
10358;5684.65;Shipped;12;2004;Trucks and Buses;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10371;3449.4;Shipped;1;2005;Trucks and Buses;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10382;2654.4;Shipped;2;2005;Trucks and Buses;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10412;8498;Shipped;5;2005;Trucks and Buses;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Large
10425;5510.54;In Process;5;2005;Trucks and Buses;La Rochelle Gifts;Nantes;France;Labrune;Janine;Medium
10108;2060.45;Shipped;3;2003;Motorcycles;Cruz & Sons Co.;Makati City;Philippines;Cruz;Arnold;Small
10121;2460.16;Shipped;5;2003;Motorcycles;Reims Collectables;Reims;France;Henriot;Paul;Small
10135;1787.56;Shipped;7;2003;Motorcycles;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10145;1645.65;Shipped;8;2003;Motorcycles;Toys4GrownUps.com;Pasadena;USA;Young;Julie;Small
10159;2169.18;Shipped;10;2003;Motorcycles;Corporate Gift Ideas Co.;San Francisco;USA;Brown;Julie;Small
10169;2816.18;Shipped;11;2003;Motorcycles;Anna's Decorations, Ltd;North Sydney;Australia;O'Hara;Anna;Small
10180;2521.05;Shipped;11;2003;Motorcycles;Daedalus Designs Imports;Lille;France;Rance;Martine;Small
10190;3199.98;Shipped;11;2003;Motorcycles;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10211;1338.12;Shipped;1;2004;Motorcycles;Auto Canal Petit;Paris;France;Perrier;Dominique;Small
10224;2972.58;Shipped;2;2004;Motorcycles;Daedalus Designs Imports;Lille;France;Rance;Martine;Small
10237;2070.9;Shipped;4;2004;Motorcycles;Vitachrome Inc.;NYC;USA;Frick;Michael;Small
10252;3092.6;Shipped;5;2004;Motorcycles;Auto Canal Petit;Paris;France;Perrier;Dominique;Medium
10264;2408.7;Shipped;6;2004;Motorcycles;Gifts4AllAges.com;Boston;USA;Yoshido;Juri;Small
10276;3472.54;Shipped;8;2004;Motorcycles;Online Mini Collectables;Brickhaven;USA;Barajas;Miguel;Medium
10285;2263.28;Shipped;8;2004;Motorcycles;Marta's Replicas Co.;Cambridge;USA;Hernandez;Marta;Small
10299;2194.17;Shipped;9;2004;Motorcycles;Toys of Finland, Co.;Helsinki;Finland;Karttunen;Matti;Small
10309;1346.4;Shipped;10;2004;Motorcycles;Baane Mini Imports;Stavern;Norway;Bergulfsen;Jonas;Small
10319;2533.63;Shipped;11;2004;Motorcycles;Microscale Inc.;NYC;USA;Kuo;Kee;Small
10330;3403.26;Shipped;11;2004;Motorcycles;Cruz & Sons Co.;Makati City;Philippines;Cruz;Arnold;Medium
10341;3307.2;Shipped;11;2004;Motorcycles;Salzburg Collectables;Salzburg;Austria;Pipps;Georg;Medium
10355;2896.65;Shipped;12;2004;Motorcycles;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10363;2632.89;Shipped;1;2005;Motorcycles;Suominen Souveniers;Espoo;Finland;Suominen;Kalle;Small
10375;2046;Shipped;2;2005;Motorcycles;La Rochelle Gifts;Nantes;France;Labrune;Janine;Small
10390;2279.55;Shipped;3;2005;Motorcycles;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10403;2150.55;Shipped;4;2005;Motorcycles;UK Collectables, Ltd.;Liverpool;UK;Devon;Elizabeth;Small
10110;3360.45;Shipped;3;2003;Classic Cars;AV Stores, Co.;Manchester;UK;Ashworth;Victoria;Medium
10124;2326.4;Shipped;5;2003;Classic Cars;Signal Gift Stores;Las Vegas;USA;King;Sue;Small
10148;1545.6;Shipped;9;2003;Classic Cars;Anna's Decorations, Ltd;North Sydney;Australia;O'Hara;Anna;Small
10161;2144.6;Shipped;10;2003;Classic Cars;Heintze Collectables;Aaarhus;Denmark;Ibsen;Palle;Small
10172;1639.22;Shipped;11;2003;Classic Cars;Gift Depot Inc.;Bridgewater;USA;King;Julie;Small
10182;2649.6;Shipped;11;2003;Classic Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10192;3845.6;Shipped;11;2003;Classic Cars;Online Diecast Creations Co.;Nashua;USA;Young;Valarie;Medium
10204;4527.04;Shipped;12;2003;Classic Cars;Muscle Machine Inc;NYC;USA;Young;Jeff;Medium
10212;3966.3;Shipped;1;2004;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10227;4142.58;Shipped;3;2004;Classic Cars;Saveley & Henriot, Co.;Lyon;France;Saveley;Mary;Medium
10241;4441.5;Shipped;4;2004;Classic Cars;Mini Caravy;Strasbourg;France;Citeaux;Frederique;Medium
10267;3315.12;Shipped;7;2004;Classic Cars;Muscle Machine Inc;NYC;USA;Young;Jeff;Medium
10279;3918.53;Shipped;8;2004;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10288;2830.45;Shipped;9;2004;Classic Cars;Handji Gifts& Co;Singapore;Singapore;Victorino;Wendy;Small
10302;5298.86;Shipped;10;2003;Classic Cars;UK Collectables, Ltd.;Liverpool;UK;Devon;Elizabeth;Medium
10311;2620.8;Shipped;10;2004;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10321;2181;Shipped;11;2004;Classic Cars;FunGiftIdeas.com;New Bedford;USA;Benitez;Violeta;Small
10332;3382.08;Shipped;11;2004;Classic Cars;AV Stores, Co.;Manchester;UK;Ashworth;Victoria;Medium
10346;2876.75;Shipped;11;2004;Classic Cars;Signal Gift Stores;Las Vegas;USA;King;Sue;Small
10368;4107.2;Shipped;1;2005;Classic Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10380;1350;Shipped;2;2005;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10407;7182;On Hold;4;2005;Classic Cars;The Sharp Gifts Warehouse;San Jose;USA;Frick;Sue;Large
10420;3933.93;In Process;5;2005;Classic Cars;Souveniers And Things Co.;Chatswood;Australia;Huxley;Adrian;Medium
10104;1742.4;Shipped;1;2003;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10114;721.44;Shipped;4;2003;Classic Cars;La Corne D'abondance, Co.;Paris;France;Bertrand;Marie;Small
10127;1489.41;Shipped;6;2003;Classic Cars;Muscle Machine Inc;NYC;USA;Young;Jeff;Small
10141;891.03;Shipped;8;2003;Classic Cars;Suominen Souveniers;Espoo;Finland;Suominen;Kalle;Small
10151;1209.3;Shipped;9;2003;Classic Cars;Oulu Toy Supplies, Inc.;Oulu;Finland;Koskitalo;Pirkko;Small
10165;859.14;Shipped;10;2003;Classic Cars;Dragon Souveniers, Ltd.;Singapore;Singapore;Natividad;Eric;Small
10175;1151.44;Shipped;11;2003;Classic Cars;Stylish Desk Decors, Co.;London;UK;Brown;Ann;Small
10184;1336.44;Shipped;11;2003;Classic Cars;Iberia Gift Imports, Corp.;Sevilla;Spain;Roel;Jose Pedro;Small
10195;905.28;Shipped;11;2003;Classic Cars;Mini Classics;White Plains;USA;Frick;Steve;Small
10207;1247.4;Shipped;12;2003;Classic Cars;Diecast Collectables;Boston;USA;Franco;Valarie;Small
10219;846.51;Shipped;2;2004;Classic Cars;Signal Collectibles Ltd.;Brisbane;USA;Taylor;Sue;Small
10229;1085.04;Shipped;3;2004;Classic Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10246;1767.43;Shipped;5;2004;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10259;1030.44;Shipped;6;2004;Classic Cars;Handji Gifts& Co;Singapore;Singapore;Victorino;Wendy;Small
10271;1585.36;Shipped;7;2004;Classic Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10281;813.2;Shipped;8;2004;Classic Cars;Diecast Classics Inc.;Allentown;USA;Yu;Kyung;Small
10292;1172.34;Shipped;9;2004;Classic Cars;Land of Toys Inc.;NYC;USA;Yu;Kwai;Small
10305;1510.56;Shipped;10;2004;Classic Cars;Marta's Replicas Co.;Cambridge;USA;Hernandez;Marta;Small
10314;1448.07;Shipped;10;2004;Classic Cars;Heintze Collectables;Aaarhus;Denmark;Ibsen;Palle;Small
10324;3338.1;Shipped;11;2004;Classic Cars;Vitachrome Inc.;NYC;USA;Frick;Michael;Medium
10335;1225.29;Shipped;11;2004;Classic Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10349;1336.68;Shipped;12;2004;Classic Cars;Muscle Machine Inc;NYC;USA;Young;Jeff;Small
10358;2985.84;Shipped;12;2004;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10371;5545.8;Shipped;1;2005;Classic Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10383;6089.6;Shipped;2;2005;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10394;1789.4;Shipped;3;2005;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10412;1082.1;Shipped;5;2005;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10425;1030.44;In Process;5;2005;Classic Cars;La Rochelle Gifts;Nantes;France;Labrune;Janine;Small
10106;3659.32;Shipped;2;2003;Planes;Rovelli Gifts;Bergamo;Italy;Rovelli;Giovanni;Medium
10119;2443.6;Shipped;4;2003;Planes;Salzburg Collectables;Salzburg;Austria;Pipps;Georg;Small
10131;2349.9;Shipped;6;2003;Planes;Gift Ideas Corp.;Glendale;USA;Lewis;Dan;Small
10143;1646.19;Shipped;8;2003;Planes;Mini Creations Ltd.;New Bedford;USA;Tam;Wing C;Small
10155;1670.26;Shipped;10;2003;Planes;Toys of Finland, Co.;Helsinki;Finland;Karttunen;Matti;Small
10167;1467.48;Cancelled;10;2003;Planes;Scandinavian Gift Ideas;Boras;Sweden;Larsson;Maria;Small
10178;2748.56;Shipped;11;2003;Planes;Alpha Cognac;Toulouse;France;Roulet;Annette;Small
10186;1522.4;Shipped;11;2003;Planes;Double Decker Gift Stores, Ltd;London;UK;Hardy;Thomas;Small
10198;3255.36;Shipped;11;2003;Planes;Cruz & Sons Co.;Makati City;Philippines;Cruz;Arnold;Medium
10209;3535.03;Shipped;1;2004;Planes;Men 'R' US Retailers, Ltd.;Los Angeles;USA;Chandler;Michael;Medium
10222;2608.96;Shipped;2;2004;Planes;Collectable Mini Designs Co.;San Diego;USA;Thompson;Valarie;Small
10249;1356.4;Shipped;5;2004;Planes;Cambridge Collectables Co.;Cambridge;USA;Tseng;Kyung;Small
10262;1611.36;Cancelled;6;2004;Planes;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10274;2603.2;Shipped;7;2004;Planes;Collectables For Less Inc.;Brickhaven;USA;Nelson;Allen;Small
10284;2219.7;Shipped;8;2004;Planes;Norway Gifts By Mail, Co.;Oslo;Norway;Klaeboe;Jan;Small
10296;1496.25;Shipped;9;2004;Planes;Bavarian Collectables Imports, Co.;Munich;Germany;Donnermeyer;Michael;Small
10307;1884;Shipped;10;2004;Planes;Classic Gift Ideas, Inc;Philadelphia;USA;Cervantes;Francisca;Small
10316;2166.14;Shipped;11;2004;Planes;giftsbymail.co.uk;Cowes;UK;Bennett;Helen;Small
10328;2828.16;Shipped;11;2004;Planes;Rovelli Gifts;Bergamo;Italy;Rovelli;Giovanni;Small
10339;6214.45;Shipped;11;2004;Planes;Tokyo Collectables, Ltd;Minato-ku;Japan;Shimamura;Akiko;Medium
10351;1867;Shipped;12;2004;Planes;Stylish Desk Decors, Co.;London;UK;Brown;Ann;Small
10373;2676.72;Shipped;1;2005;Planes;Oulu Toy Supplies, Inc.;Oulu;Finland;Koskitalo;Pirkko;Small
10386;2182.44;Resolved;3;2005;Planes;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10398;1611.4;Shipped;3;2005;Planes;Reims Collectables;Reims;France;Henriot;Paul;Small
10400;1479.84;Shipped;4;2005;Planes;The Sharp Gifts Warehouse;San Jose;USA;Frick;Sue;Small
10415;1424.22;Disputed;5;2005;Planes;Australian Collectables, Ltd;Glen Waverly;Australia;Connery;Sean;Small
10110;5942.28;Shipped;3;2003;Classic Cars;AV Stores, Co.;Manchester;UK;Ashworth;Victoria;Medium
10124;2348.75;Shipped;5;2003;Classic Cars;Signal Gift Stores;Las Vegas;USA;King;Sue;Small
10148;4392.12;Shipped;9;2003;Classic Cars;Anna's Decorations, Ltd;North Sydney;Australia;O'Hara;Anna;Medium
10161;2759.75;Shipped;10;2003;Classic Cars;Heintze Collectables;Aaarhus;Denmark;Ibsen;Palle;Small
10173;2728.03;Shipped;11;2003;Classic Cars;Rovelli Gifts;Bergamo;Italy;Rovelli;Giovanni;Small
10182;2395.8;Shipped;11;2003;Classic Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10192;3052.33;Shipped;11;2003;Classic Cars;Online Diecast Creations Co.;Nashua;USA;Young;Valarie;Medium
10204;4242;Shipped;12;2003;Classic Cars;Muscle Machine Inc;NYC;USA;Young;Jeff;Medium
10213;2790.45;Shipped;1;2004;Classic Cars;Double Decker Gift Stores, Ltd;London;UK;Hardy;Thomas;Small
10227;4340.49;Shipped;3;2004;Classic Cars;Saveley & Henriot, Co.;Lyon;France;Saveley;Mary;Medium
10241;2762.2;Shipped;4;2004;Classic Cars;Mini Caravy;Strasbourg;France;Citeaux;Frederique;Small
10267;4645.72;Shipped;7;2004;Classic Cars;Muscle Machine Inc;NYC;USA;Young;Jeff;Medium
10279;5580.96;Shipped;8;2004;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10288;6539.04;Shipped;9;2004;Classic Cars;Handji Gifts& Co;Singapore;Singapore;Victorino;Wendy;Medium
10302;5548.95;Shipped;10;2003;Classic Cars;UK Collectables, Ltd.;Liverpool;UK;Devon;Elizabeth;Medium
10311;4595.41;Shipped;10;2004;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10332;1859.44;Shipped;11;2004;Classic Cars;AV Stores, Co.;Manchester;UK;Ashworth;Victoria;Small
10346;2093.76;Shipped;11;2004;Classic Cars;Signal Gift Stores;Las Vegas;USA;King;Sue;Small
10368;4223.13;Shipped;1;2005;Classic Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10380;1596.76;Shipped;2;2005;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10407;5820.35;On Hold;4;2005;Classic Cars;The Sharp Gifts Warehouse;San Jose;USA;Frick;Sue;Medium
10420;5296.5;In Process;5;2005;Classic Cars;Souveniers And Things Co.;Chatswood;Australia;Huxley;Adrian;Medium
10109;930.9;Shipped;3;2003;Classic Cars;Motor Mint Distributors Inc.;Philadelphia;USA;Hernandez;Rosa;Small
10122;1207.44;Shipped;5;2003;Classic Cars;Marseille Mini Autos;Marseille;France;Lebihan;Laurence;Small
10135;717.4;Shipped;7;2003;Classic Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10147;1066.75;Shipped;9;2003;Classic Cars;Collectables For Less Inc.;Brickhaven;USA;Nelson;Allen;Small
10160;1554;Shipped;10;2003;Classic Cars;Men 'R' US Retailers, Ltd.;Los Angeles;USA;Chandler;Michael;Small
10171;1277.64;Shipped;11;2003;Classic Cars;Quebec Home Shopping Network;Montreal;Canada;Fresnisre;Jean;Small
10181;1578.79;Shipped;11;2003;Classic Cars;Herkku Gifts;Bergen;Norway;Oeztan;Veysel;Small
10192;917.7;Shipped;11;2003;Classic Cars;Online Diecast Creations Co.;Nashua;USA;Young;Valarie;Small
10203;777;Shipped;12;2003;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10212;1476.28;Shipped;1;2004;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10225;1538.46;Shipped;2;2004;Classic Cars;Vida Sport, Ltd;Gensve;Switzerland;Holz;Michael;Small
10239;891.2;Shipped;4;2004;Classic Cars;Oulu Toy Supplies, Inc.;Oulu;Finland;Koskitalo;Pirkko;Small
10253;1706.8;Cancelled;6;2004;Classic Cars;UK Collectables, Ltd.;Liverpool;UK;Devon;Elizabeth;Small
10266;1373.6;Shipped;7;2004;Classic Cars;L'ordine Souveniers;Reggio Emilia;Italy;Moroni;Maurizio;Small
10278;1205.59;Shipped;8;2004;Classic Cars;Signal Gift Stores;Las Vegas;USA;King;Sue;Small
10287;1427.4;Shipped;8;2004;Classic Cars;Vida Sport, Ltd;Gensve;Switzerland;Holz;Michael;Small
10301;1649.28;Shipped;10;2003;Classic Cars;Norway Gifts By Mail, Co.;Oslo;Norway;Klaeboe;Jan;Small
10310;1383.03;Shipped;10;2004;Classic Cars;Toms Spezialitten, Ltd;Koln;Germany;Pfalzheim;Henriette;Small
10321;1229.51;Shipped;11;2004;Classic Cars;FunGiftIdeas.com;New Bedford;USA;Benitez;Violeta;Small
10331;1140.48;Shipped;11;2004;Classic Cars;Motor Mint Distributors Inc.;Philadelphia;USA;Hernandez;Rosa;Small
10342;1575.6;Shipped;11;2004;Classic Cars;Australian Collectors, Co.;Melbourne;Australia;Ferguson;Peter;Small
10355;1386.72;Shipped;12;2004;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10367;5018.4;Resolved;1;2005;Classic Cars;Toys4GrownUps.com;Pasadena;USA;Young;Julie;Medium
10378;5856.85;Shipped;2;2005;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10390;4894.73;Shipped;3;2005;Classic Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10405;2094.32;Shipped;4;2005;Classic Cars;Mini Caravy;Strasbourg;France;Citeaux;Frederique;Small
10419;640.05;Shipped;5;2005;Classic Cars;Salzburg Collectables;Salzburg;Austria;Pipps;Georg;Small
10105;3193.52;Shipped;2;2003;Vintage Cars;Danish Wholesale Imports;Kobenhavn;Denmark;Petersen;Jytte;Medium
10119;3066.7;Shipped;4;2003;Vintage Cars;Salzburg Collectables;Salzburg;Austria;Pipps;Georg;Medium
10129;3883.11;Shipped;6;2003;Vintage Cars;Stylish Desk Decors, Co.;London;UK;Brown;Ann;Medium
10142;4814.25;Shipped;8;2003;Vintage Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10154;2826.27;Shipped;10;2003;Vintage Cars;Boards & Toys Co.;Glendale;USA;Young;Leslie;Small
10167;1593.2;Cancelled;10;2003;Vintage Cars;Scandinavian Gift Ideas;Boras;Sweden;Larsson;Maria;Small
10177;3266.1;Shipped;11;2003;Vintage Cars;CAF Imports;Madrid;Spain;Fernandez;Jesus;Medium
10185;2453.55;Shipped;11;2003;Vintage Cars;Mini Creations Ltd.;New Bedford;USA;Tam;Wing C;Small
10197;3910.4;Shipped;11;2003;Vintage Cars;Enaco Distributors;Barcelona;Spain;Saavedra;Eduardo;Medium
10208;1788;Shipped;1;2004;Vintage Cars;Saveley & Henriot, Co.;Lyon;France;Saveley;Mary;Small
10222;3328.07;Shipped;2;2004;Vintage Cars;Collectable Mini Designs Co.;San Diego;USA;Thompson;Valarie;Medium
10233;3788.4;Shipped;3;2004;Vintage Cars;Tekni Collectables Inc.;Newark;USA;Brown;William;Medium
10248;3053.7;Cancelled;5;2004;Vintage Cars;Land of Toys Inc.;NYC;USA;Yu;Kwai;Medium
10261;2005.74;Shipped;6;2004;Vintage Cars;Quebec Home Shopping Network;Montreal;Canada;Fresnisre;Jean;Small
10273;2796.12;Shipped;7;2004;Vintage Cars;Petit Auto;Bruxelles;Belgium;Dewey;Catherine;Small
10283;3159.96;Shipped;8;2004;Vintage Cars;Royal Canadian Collectables, Ltd.;Tsawassen;Canada;Lincoln;Elizabeth;Medium
10295;3908.62;Shipped;9;2004;Vintage Cars;Gifts4AllAges.com;Boston;USA;Yoshido;Juri;Medium
10306;2606.48;Shipped;10;2004;Vintage Cars;AV Stores, Co.;Manchester;UK;Ashworth;Victoria;Small
10315;2081.76;Shipped;10;2004;Vintage Cars;La Rochelle Gifts;Nantes;France;Labrune;Janine;Small
10326;3519.85;Shipped;11;2004;Vintage Cars;Volvo Model Replicas, Co;Lule;Sweden;Berglund;Christina;Medium
10339;10758;Shipped;11;2004;Vintage Cars;Tokyo Collectables, Ltd;Minato-ku;Japan;Shimamura;Akiko;Large
10350;3021;Shipped;12;2004;Vintage Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10373;1891.56;Shipped;1;2005;Vintage Cars;Oulu Toy Supplies, Inc.;Oulu;Finland;Koskitalo;Pirkko;Small
10384;4208.41;Shipped;2;2005;Vintage Cars;Corporate Gift Ideas Co.;San Francisco;USA;Brown;Julie;Medium
10396;2246.4;Shipped;3;2005;Vintage Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10414;6107.4;On Hold;5;2005;Vintage Cars;Gifts4AllAges.com;Boston;USA;Yoshido;Juri;Medium
10110;1987.74;Shipped;3;2003;Classic Cars;AV Stores, Co.;Manchester;UK;Ashworth;Victoria;Small
10124;4068.96;Shipped;5;2003;Classic Cars;Signal Gift Stores;Las Vegas;USA;King;Sue;Medium
10148;2282.22;Shipped;9;2003;Classic Cars;Anna's Decorations, Ltd;North Sydney;Australia;O'Hara;Anna;Small
10161;1541;Shipped;10;2003;Classic Cars;Heintze Collectables;Aaarhus;Denmark;Ibsen;Palle;Small
10172;1951.92;Shipped;11;2003;Classic Cars;Gift Depot Inc.;Bridgewater;USA;King;Julie;Small
10182;3107.61;Shipped;11;2003;Classic Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10192;2328.64;Shipped;11;2003;Classic Cars;Online Diecast Creations Co.;Nashua;USA;Young;Valarie;Small
10204;3184.8;Shipped;12;2003;Classic Cars;Muscle Machine Inc;NYC;USA;Young;Jeff;Medium
10212;2149.74;Shipped;1;2004;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10227;3184.8;Shipped;3;2004;Classic Cars;Saveley & Henriot, Co.;Lyon;France;Saveley;Mary;Medium
10241;2114.58;Shipped;4;2004;Classic Cars;Mini Caravy;Strasbourg;France;Citeaux;Frederique;Small
10267;4256.56;Shipped;7;2004;Classic Cars;Muscle Machine Inc;NYC;USA;Young;Jeff;Medium
10279;2344.98;Shipped;8;2004;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10288;2328.66;Shipped;9;2004;Classic Cars;Handji Gifts& Co;Singapore;Singapore;Victorino;Wendy;Small
10302;3575.04;Shipped;10;2003;Classic Cars;UK Collectables, Ltd.;Liverpool;UK;Devon;Elizabeth;Medium
10311;2076;Shipped;10;2004;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10321;3305.25;Shipped;11;2004;Classic Cars;FunGiftIdeas.com;New Bedford;USA;Benitez;Violeta;Medium
10332;1538.55;Shipped;11;2004;Classic Cars;AV Stores, Co.;Manchester;UK;Ashworth;Victoria;Small
10346;3325.92;Shipped;11;2004;Classic Cars;Signal Gift Stores;Las Vegas;USA;King;Sue;Medium
10368;3662.52;Shipped;1;2005;Classic Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10380;3478.64;Shipped;2;2005;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10407;1057.29;On Hold;4;2005;Classic Cars;The Sharp Gifts Warehouse;San Jose;USA;Frick;Sue;Small
10420;3385.9;In Process;5;2005;Classic Cars;Souveniers And Things Co.;Chatswood;Australia;Huxley;Adrian;Medium
